CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
CUST-11249,58.0,Male,24.0,24.0,3.0,1.0,Basic,Monthly,1798.67,28.0,0.0
CUST-11250,52.0,Male,47.0,2.0,1.0,3.0,Standard,Quarterly,4786.03,25.0,0.0
CUST-11251,42.0,Male,7.0,27.0,1.0,2.0,Basic,Monthly,1088.98,4.0,0.0
CUST-11252,43.0,Female,19.0,8.0,2.0,6.0,Standard,Annual,1107.95,2.0,0.0
CUST-11253,28.0,Male,22.0,29.0,2.0,1.0,Premium,Quarterly,1636.28,2.0,0.0
CUST-11254,55.0,Female,57.0,11.0,5.0,5.0,Premium,Annual,7308.94,25.0,0.0
CUST-11255,19.0,Female,55.0,5.0,0.0,13.0,Premium,Monthly,4613.77,9.0,0.0
CUST-11256,24.0,Male,35.0,18.0,2.0,5.0,Basic,Annual,3446.45,19.0,0.0
CUST-11257,35.0,Female,30.0,23.0,4.0,8.0,Premium,Monthly,3645.28,15.0,1.0
CUST-11258,44.0,Female,29.0,18.0,3.0,0.0,Basic,Quarterly,2592.92,21.0,0.0
CUST-11259,51.0,Female,22.0,14.0,2.0,4.0,Basic,Monthly,3106.72,21.0,1.0
CUST-11260,44.0,Male,11.0,22.0,3.0,0.0,Standard,Monthly,1862.05,18.0,0.0
CUST-11261,34.0,Male,20.0,10.0,2.0,6.0,Standard,Monthly,1311.9,16.0,0.0
CUST-11262,60.0,Female,29.0,3.0,0.0,2.0,Basic,Monthly,3473.39,2.0,0.0
CUST-11263,61.0,Female,51.0,9.0,0.0,2.0,Standard,Quarterly,4440.78,26.0,0.0
CUST-11264,41.0,Female,41.0,3.0,3.0,0.0,Premium,Quarterly,4575.62,12.0,0.0
CUST-11265,42.0,Male,42.0,11.0,1.0,2.0,Basic,Quarterly,4393.06,29.0,0.0
CUST-11266,24.0,Female,34.0,12.0,2.0,4.0,Standard,Monthly,3228.77,1.0,0.0
CUST-11267,23.0,Male,1.0,12.0,1.0,6.0,Basic,Monthly,489.91,2.0,1.0
CUST-11268,41.0,Female,31.0,3.0,2.0,0.0,Standard,Annual,3507.59,14.0,0.0
CUST-11269,50.0,Male,30.0,21.0,3.0,7.0,Basic,Quarterly,2166.16,27.0,0.0
CUST-11270,66.0,Female,48.0,7.0,3.0,4.0,Standard,Monthly,3199.39,7.0,1.0
CUST-11271,46.0,Male,18.0,14.0,0.0,5.0,Basic,Quarterly,2965.57,17.0,0.0
CUST-11272,60.0,Male,55.0,24.0,3.0,12.0,Premium,Annual,4980.73,15.0,0.0
CUST-11273,39.0,Female,58.0,28.0,1.0,2.0,Premium,Annual,6480.25,17.0,0.0
CUST-11274,43.0,Male,17.0,11.0,3.0,1.0,Premium,Monthly,1630.44,9.0,0.0
CUST-11275,45.0,Male,38.0,7.0,3.0,5.0,Basic,Annual,5581.96,13.0,0.0
CUST-11276,67.0,Male,14.0,25.0,4.0,20.0,Basic,Monthly,1420.7,2.0,1.0
CUST-11277,38.0,Female,23.0,21.0,0.0,5.0,Standard,Quarterly,2232.16,27.0,0.0
CUST-11278,66.0,Female,25.0,10.0,3.0,12.0,Standard,Monthly,2889.63,15.0,0.0
CUST-11279,24.0,Male,15.0,11.0,2.0,9.0,Premium,Quarterly,2313.65,20.0,1.0
CUST-11280,34.0,Female,46.0,15.0,6.0,5.0,Premium,Quarterly,6237.24,11.0,0.0
CUST-11281,37.0,Female,56.0,19.0,2.0,7.0,Standard,Monthly,4640.78,19.0,0.0
CUST-11282,58.0,Male,22.0,16.0,2.0,3.0,Basic,Quarterly,3173.88,14.0,0.0
CUST-11283,66.0,Female,3.0,22.0,3.0,5.0,Premium,Quarterly,792.8,27.0,0.0
CUST-11284,37.0,Female,56.0,21.0,1.0,4.0,Basic,Monthly,8480.03,4.0,0.0
CUST-11285,39.0,Female,55.0,28.0,1.0,8.0,Basic,Monthly,8132.94,27.0,0.0
CUST-11286,45.0,Male,19.0,20.0,3.0,3.0,Premium,Monthly,2263.84,11.0,1.0
CUST-11287,57.0,Female,57.0,12.0,2.0,0.0,Standard,Quarterly,7231.3,16.0,0.0
CUST-11288,66.0,Female,44.0,18.0,2.0,10.0,Basic,Annual,5023.35,23.0,0.0
CUST-11289,24.0,Male,34.0,23.0,2.0,8.0,Basic,Quarterly,3903.9,26.0,0.0
CUST-11290,18.0,Male,35.0,13.0,0.0,20.0,Basic,Monthly,2258.54,2.0,1.0
CUST-11291,49.0,Male,50.0,5.0,3.0,3.0,Standard,Monthly,2625.09,2.0,0.0
CUST-11292,30.0,Male,1.0,4.0,5.0,0.0,Basic,Monthly,262.27,9.0,0.0
CUST-11293,47.0,Female,52.0,28.0,0.0,0.0,Premium,Annual,8094.52,22.0,0.0
CUST-11294,40.0,Male,21.0,14.0,3.0,10.0,Basic,Monthly,1379.12,27.0,0.0
CUST-11295,36.0,Male,29.0,8.0,2.0,0.0,Standard,Monthly,2012.2,23.0,0.0
CUST-11296,49.0,Female,6.0,9.0,1.0,16.0,Basic,Quarterly,714.6,21.0,1.0
CUST-11297,47.0,Male,37.0,25.0,1.0,2.0,Basic,Annual,4328.99,29.0,0.0
CUST-11298,46.0,Female,1.0,19.0,2.0,16.0,Standard,Monthly,425.61,21.0,0.0
CUST-11299,66.0,Male,51.0,3.0,1.0,10.0,Standard,Monthly,6586.01,4.0,0.0
CUST-11300,62.0,Male,1.0,5.0,4.0,14.0,Basic,Quarterly,474.19,8.0,0.0
CUST-11301,46.0,Male,27.0,21.0,2.0,1.0,Standard,Quarterly,4378.63,23.0,0.0
CUST-11302,47.0,Male,21.0,26.0,7.0,6.0,Premium,Monthly,1533.18,26.0,0.0
CUST-11303,33.0,Male,53.0,18.0,1.0,0.0,Basic,Quarterly,8022.14,18.0,0.0
CUST-11304,57.0,Female,16.0,1.0,3.0,1.0,Basic,Quarterly,1377.12,15.0,1.0
CUST-11305,36.0,Female,44.0,8.0,3.0,2.0,Standard,Annual,6009.54,2.0,0.0
CUST-11306,35.0,Male,59.0,19.0,3.0,9.0,Standard,Monthly,3322.65,22.0,0.0
CUST-11307,18.0,Female,54.0,17.0,0.0,0.0,Basic,Monthly,8185.9,28.0,0.0
CUST-11308,31.0,Female,40.0,17.0,1.0,16.0,Basic,Quarterly,2783.55,11.0,0.0
CUST-11309,64.0,Female,26.0,11.0,3.0,0.0,Standard,Quarterly,1896.14,17.0,1.0
CUST-11310,67.0,Male,16.0,2.0,2.0,3.0,Premium,Quarterly,2684.91,7.0,0.0
CUST-11311,19.0,Male,28.0,6.0,2.0,0.0,Standard,Quarterly,2119.34,8.0,0.0
CUST-11312,45.0,Male,1.0,22.0,1.0,10.0,Basic,Monthly,578.17,10.0,0.0
CUST-11313,66.0,Female,36.0,14.0,1.0,1.0,Standard,Monthly,4592.27,24.0,0.0
CUST-11314,67.0,Female,10.0,3.0,4.0,15.0,Basic,Monthly,1213.46,3.0,1.0
CUST-11315,47.0,Male,43.0,12.0,1.0,5.0,Basic,Annual,3878.24,13.0,0.0
CUST-11316,55.0,Male,17.0,4.0,2.0,20.0,Standard,Monthly,2497.45,23.0,0.0
CUST-11317,21.0,Female,57.0,12.0,4.0,2.0,Premium,Monthly,8024.14,17.0,0.0
CUST-11318,18.0,Female,59.0,13.0,4.0,4.0,Premium,Monthly,5822.64,13.0,0.0
CUST-11319,25.0,Female,23.0,2.0,3.0,8.0,Basic,Annual,1892.58,27.0,0.0
CUST-11320,46.0,Female,7.0,2.0,3.0,12.0,Premium,Annual,914.94,19.0,0.0
CUST-11321,56.0,Male,44.0,15.0,5.0,3.0,Basic,Annual,3588.55,29.0,0.0
CUST-11322,20.0,Female,53.0,23.0,1.0,15.0,Basic,Monthly,5868.43,22.0,0.0
CUST-11323,49.0,Female,7.0,29.0,2.0,0.0,Premium,Quarterly,1217.27,9.0,0.0
CUST-11324,27.0,Male,44.0,17.0,3.0,8.0,Premium,Monthly,5786.88,21.0,0.0
CUST-11325,27.0,Female,15.0,7.0,2.0,2.0,Basic,Monthly,2049.25,29.0,1.0
CUST-11326,36.0,Female,34.0,28.0,2.0,0.0,Basic,Monthly,3496.32,16.0,1.0
CUST-11327,63.0,Male,46.0,14.0,4.0,3.0,Basic,Monthly,4157.07,5.0,0.0
CUST-11328,51.0,Female,45.0,12.0,2.0,14.0,Standard,Quarterly,5954.81,9.0,0.0
CUST-11329,50.0,Female,4.0,17.0,4.0,27.0,Premium,Annual,891.99,28.0,1.0
CUST-11330,40.0,Female,14.0,14.0,2.0,3.0,Basic,Monthly,1874.34,9.0,0.0
CUST-11331,45.0,Male,14.0,6.0,4.0,15.0,Standard,Annual,825.01,6.0,1.0
CUST-11332,49.0,Male,16.0,19.0,4.0,4.0,Basic,Monthly,2140.49,21.0,0.0
CUST-11333,67.0,Female,7.0,24.0,2.0,8.0,Basic,Monthly,741.81,10.0,0.0
CUST-11334,24.0,Male,32.0,6.0,2.0,0.0,Premium,Monthly,2555.15,18.0,0.0
CUST-11335,46.0,Female,19.0,27.0,2.0,5.0,Premium,Monthly,2681.28,11.0,0.0
CUST-11336,25.0,Female,2.0,18.0,2.0,0.0,Basic,Monthly,266.3,24.0,1.0
CUST-11337,18.0,Male,10.0,24.0,3.0,2.0,Basic,Quarterly,1732.16,28.0,0.0
CUST-11338,20.0,Female,50.0,5.0,4.0,5.0,Basic,Quarterly,4350.61,24.0,0.0
CUST-11339,41.0,Female,17.0,24.0,3.0,11.0,Standard,Annual,2179.75,15.0,0.0
CUST-11340,40.0,Male,37.0,24.0,3.0,5.0,Basic,Monthly,5029.17,7.0,0.0
CUST-11341,25.0,Female,12.0,6.0,2.0,19.0,Standard,Quarterly,1503.84,14.0,1.0
CUST-11342,64.0,Female,6.0,2.0,3.0,11.0,Basic,Quarterly,889.56,8.0,0.0
CUST-11343,54.0,Female,22.0,8.0,6.0,1.0,Basic,Annual,2975.94,19.0,0.0
CUST-11344,20.0,Female,32.0,15.0,3.0,3.0,Premium,Monthly,4796.31,15.0,1.0
CUST-11345,50.0,Male,41.0,15.0,4.0,7.0,Basic,Annual,3535.72,19.0,1.0
CUST-11346,45.0,Female,20.0,11.0,2.0,19.0,Premium,Quarterly,1395.92,18.0,0.0
CUST-11347,64.0,Female,1.0,22.0,4.0,30.0,Standard,Quarterly,217.03,17.0,1.0
CUST-11348,25.0,Female,54.0,22.0,3.0,10.0,Premium,Monthly,7184.97,3.0,1.0
CUST-11349,51.0,Female,47.0,24.0,5.0,5.0,Basic,Monthly,4533.02,3.0,0.0
CUST-11350,52.0,Male,53.0,1.0,4.0,9.0,Standard,Quarterly,4488.55,7.0,0.0
CUST-11351,49.0,Female,58.0,18.0,3.0,2.0,Basic,Monthly,3183.67,28.0,0.0
CUST-11352,41.0,Male,6.0,12.0,1.0,2.0,Premium,Monthly,936.52,10.0,0.0
CUST-11353,31.0,Male,19.0,12.0,2.0,7.0,Standard,Annual,2744.03,25.0,0.0
CUST-11354,49.0,Male,18.0,25.0,4.0,14.0,Basic,Monthly,1418.96,28.0,0.0
CUST-11355,63.0,Female,6.0,11.0,1.0,24.0,Basic,Monthly,778.5,17.0,0.0
CUST-11356,60.0,Female,45.0,28.0,0.0,2.0,Premium,Quarterly,2526.9,15.0,0.0
CUST-11357,33.0,Female,33.0,8.0,3.0,11.0,Premium,Monthly,4530.39,8.0,1.0
CUST-11358,21.0,Female,23.0,28.0,2.0,13.0,Premium,Quarterly,3527.42,17.0,0.0
CUST-11359,54.0,Female,23.0,7.0,5.0,6.0,Premium,Quarterly,2935.93,3.0,1.0
CUST-11360,38.0,Female,26.0,23.0,2.0,2.0,Premium,Monthly,1603.93,4.0,0.0
CUST-11361,31.0,Female,13.0,21.0,2.0,6.0,Standard,Quarterly,1380.27,27.0,1.0
CUST-11362,48.0,Male,7.0,2.0,1.0,6.0,Basic,Monthly,908.63,8.0,0.0
CUST-11363,65.0,Male,15.0,11.0,1.0,6.0,Basic,Annual,2071.44,13.0,0.0
CUST-11364,35.0,Female,44.0,22.0,3.0,6.0,Standard,Annual,4492.53,1.0,0.0
CUST-11365,24.0,Female,27.0,10.0,3.0,13.0,Standard,Monthly,4159.42,28.0,1.0
CUST-11366,27.0,Male,26.0,3.0,3.0,1.0,Standard,Annual,4095.87,18.0,0.0
CUST-11367,24.0,Male,33.0,20.0,2.0,3.0,Basic,Quarterly,2348.88,11.0,0.0
CUST-11368,50.0,Female,15.0,29.0,0.0,6.0,Standard,Monthly,1208.75,21.0,1.0
CUST-11369,40.0,Male,36.0,10.0,3.0,2.0,Basic,Monthly,3446.76,6.0,0.0
CUST-11370,38.0,Female,45.0,28.0,3.0,26.0,Standard,Monthly,4303.32,16.0,1.0
CUST-11371,36.0,Female,55.0,27.0,5.0,2.0,Standard,Annual,6291.5,21.0,0.0
CUST-11372,65.0,Male,27.0,18.0,2.0,4.0,Basic,Monthly,3736.94,29.0,0.0
CUST-11373,36.0,Male,57.0,14.0,2.0,14.0,Premium,Monthly,3817.13,19.0,0.0
CUST-11374,53.0,Female,5.0,18.0,0.0,0.0,Standard,Monthly,1051.81,26.0,0.0
CUST-11375,46.0,Female,2.0,28.0,4.0,12.0,Premium,Quarterly,308.4,23.0,0.0
CUST-11376,35.0,Female,55.0,24.0,1.0,5.0,Basic,Annual,8272.01,28.0,0.0
CUST-11377,19.0,Female,58.0,8.0,4.0,0.0,Basic,Quarterly,6938.79,17.0,0.0
CUST-11378,18.0,Male,33.0,10.0,3.0,16.0,Basic,Monthly,4464.38,18.0,1.0
CUST-11379,64.0,Female,16.0,22.0,2.0,0.0,Basic,Monthly,1421.16,11.0,0.0
CUST-11380,22.0,Female,23.0,13.0,4.0,5.0,Basic,Monthly,3347.31,14.0,1.0
CUST-11381,37.0,Female,38.0,21.0,3.0,0.0,Basic,Monthly,2484.12,12.0,1.0
CUST-11382,28.0,Male,55.0,8.0,0.0,0.0,Premium,Quarterly,6764.37,25.0,0.0
CUST-11383,59.0,Female,16.0,4.0,2.0,15.0,Premium,Monthly,1085.53,20.0,1.0
CUST-11384,19.0,Female,14.0,27.0,4.0,10.0,Premium,Annual,1278.13,24.0,1.0
CUST-11385,20.0,Male,29.0,4.0,4.0,1.0,Premium,Quarterly,1993.57,25.0,0.0
CUST-11386,40.0,Male,26.0,5.0,3.0,6.0,Standard,Annual,1737.93,7.0,0.0
CUST-11387,29.0,Female,35.0,1.0,2.0,11.0,Standard,Annual,3003.13,17.0,0.0
CUST-11388,37.0,Male,15.0,17.0,3.0,15.0,Basic,Annual,2705.72,5.0,1.0
CUST-11389,22.0,Male,3.0,2.0,1.0,4.0,Basic,Monthly,620.12,22.0,0.0
CUST-11390,54.0,Male,23.0,8.0,5.0,15.0,Premium,Annual,3336.27,14.0,0.0
CUST-11391,55.0,Female,29.0,7.0,0.0,4.0,Premium,Quarterly,1977.26,27.0,0.0
CUST-11392,47.0,Female,34.0,15.0,3.0,8.0,Premium,Quarterly,3325.73,24.0,0.0
CUST-11393,26.0,Female,33.0,26.0,0.0,27.0,Premium,Monthly,2462.63,26.0,0.0
CUST-11394,51.0,Male,41.0,25.0,5.0,1.0,Basic,Monthly,3120.11,13.0,1.0
CUST-11395,61.0,Female,41.0,5.0,1.0,1.0,Standard,Annual,2869.8,24.0,0.0
CUST-11396,52.0,Female,23.0,2.0,1.0,2.0,Standard,Monthly,2372.68,29.0,0.0
CUST-11397,39.0,Female,7.0,7.0,3.0,1.0,Premium,Monthly,574.36,12.0,0.0
CUST-11398,61.0,Female,3.0,8.0,2.0,2.0,Premium,Monthly,640.59,14.0,0.0
CUST-11399,41.0,Male,58.0,28.0,1.0,9.0,Standard,Annual,5864.45,25.0,0.0
CUST-11400,34.0,Female,32.0,7.0,2.0,4.0,Basic,Monthly,4484.71,9.0,1.0
CUST-11401,27.0,Male,31.0,7.0,2.0,3.0,Basic,Annual,5076.96,4.0,0.0
CUST-11402,47.0,Female,18.0,28.0,1.0,3.0,Basic,Monthly,2248.74,22.0,0.0
CUST-11403,63.0,Male,43.0,14.0,3.0,1.0,Premium,Monthly,6415.39,19.0,0.0
CUST-11404,40.0,Male,7.0,21.0,4.0,4.0,Basic,Monthly,759.88,1.0,0.0
CUST-11405,49.0,Male,41.0,18.0,1.0,6.0,Basic,Quarterly,5607.87,29.0,1.0
CUST-11406,34.0,Female,1.0,6.0,1.0,1.0,Basic,Monthly,466.25,13.0,0.0
CUST-11407,67.0,Male,14.0,4.0,0.0,25.0,Premium,Monthly,1613.03,6.0,1.0
CUST-11408,34.0,Female,52.0,10.0,3.0,4.0,Standard,Monthly,6319.31,1.0,0.0
CUST-11409,31.0,Male,32.0,18.0,2.0,20.0,Standard,Monthly,4839.36,25.0,0.0
CUST-11410,26.0,Male,6.0,12.0,3.0,1.0,Basic,Quarterly,946.39,27.0,1.0
CUST-11411,57.0,Female,39.0,16.0,0.0,10.0,Basic,Monthly,2737.19,22.0,0.0
CUST-11412,19.0,Male,10.0,25.0,0.0,6.0,Basic,Monthly,1221.22,17.0,0.0
CUST-11413,62.0,Male,7.0,7.0,4.0,12.0,Premium,Monthly,1306.49,27.0,1.0
CUST-11414,42.0,Female,26.0,6.0,1.0,6.0,Premium,Monthly,3379.7,29.0,0.0
CUST-11415,56.0,Male,34.0,28.0,4.0,23.0,Standard,Annual,1927.38,3.0,0.0
CUST-11416,26.0,Male,30.0,5.0,6.0,6.0,Basic,Monthly,3046.46,17.0,0.0
CUST-11417,39.0,Male,36.0,3.0,1.0,10.0,Premium,Monthly,5240.97,2.0,0.0
CUST-11418,60.0,Female,21.0,12.0,2.0,14.0,Standard,Monthly,3071.25,22.0,1.0
CUST-11419,63.0,Female,17.0,15.0,2.0,8.0,Basic,Quarterly,1816.98,7.0,0.0
CUST-11420,21.0,Female,33.0,10.0,5.0,5.0,Basic,Quarterly,4260.49,1.0,1.0
CUST-11421,43.0,Female,10.0,26.0,1.0,2.0,Standard,Monthly,1429.85,26.0,0.0
CUST-11422,46.0,Male,51.0,20.0,1.0,13.0,Standard,Quarterly,7599.1,21.0,0.0
CUST-11423,62.0,Male,47.0,19.0,7.0,4.0,Premium,Quarterly,5526.46,22.0,0.0
CUST-11424,51.0,Female,42.0,16.0,3.0,6.0,Premium,Monthly,3847.07,15.0,0.0
CUST-11425,40.0,Male,51.0,28.0,0.0,0.0,Basic,Monthly,7005.28,4.0,0.0
CUST-11426,54.0,Male,12.0,11.0,2.0,4.0,Standard,Quarterly,870.56,6.0,0.0
CUST-11427,28.0,Male,56.0,8.0,1.0,8.0,Basic,Quarterly,7961.48,21.0,0.0
CUST-11428,23.0,Male,16.0,3.0,1.0,6.0,Standard,Annual,2326.4,13.0,0.0
CUST-11429,35.0,Female,41.0,23.0,3.0,4.0,Standard,Monthly,6196.26,29.0,0.0
CUST-11430,38.0,Male,32.0,7.0,3.0,1.0,Standard,Quarterly,2823.02,27.0,0.0
CUST-11431,59.0,Female,15.0,23.0,5.0,2.0,Premium,Monthly,1921.99,23.0,1.0
CUST-11432,53.0,Male,27.0,29.0,1.0,8.0,Standard,Annual,3867.8,13.0,0.0
CUST-11433,58.0,Female,28.0,7.0,4.0,1.0,Premium,Quarterly,3676.96,20.0,0.0
CUST-11434,55.0,Male,17.0,14.0,4.0,6.0,Basic,Quarterly,1410.74,1.0,0.0
CUST-11435,51.0,Male,46.0,2.0,5.0,6.0,Basic,Monthly,3850.4,2.0,0.0
CUST-11436,34.0,Female,59.0,10.0,3.0,24.0,Standard,Monthly,6608.84,6.0,1.0
CUST-11437,54.0,Female,50.0,19.0,2.0,0.0,Premium,Quarterly,5184.02,29.0,0.0
CUST-11438,42.0,Male,58.0,26.0,3.0,0.0,Basic,Monthly,7238.72,26.0,0.0
CUST-11439,55.0,Male,2.0,9.0,2.0,4.0,Basic,Monthly,596.25,29.0,1.0
CUST-11440,29.0,Male,36.0,16.0,2.0,5.0,Standard,Monthly,5385.2,11.0,0.0
CUST-11441,40.0,Male,50.0,19.0,8.0,0.0,Standard,Monthly,5038.9,18.0,1.0
CUST-11442,59.0,Male,7.0,18.0,1.0,12.0,Premium,Quarterly,759.84,13.0,0.0
CUST-11443,39.0,Male,13.0,9.0,3.0,4.0,Standard,Monthly,820.66,21.0,1.0
CUST-11444,38.0,Male,15.0,16.0,1.0,2.0,Premium,Monthly,2005.5,12.0,0.0
CUST-11445,44.0,Male,25.0,13.0,8.0,2.0,Premium,Monthly,2969.06,20.0,1.0
CUST-11446,48.0,Female,23.0,10.0,3.0,13.0,Basic,Annual,2719.34,7.0,1.0
CUST-11447,23.0,Female,22.0,25.0,6.0,1.0,Standard,Annual,3061.33,20.0,0.0
CUST-11448,44.0,Female,26.0,20.0,4.0,1.0,Standard,Monthly,2749.93,7.0,0.0
CUST-11449,57.0,Male,33.0,14.0,1.0,1.0,Premium,Quarterly,5216.27,27.0,1.0
CUST-11450,51.0,Male,11.0,12.0,1.0,6.0,Basic,Monthly,2076.53,24.0,0.0
CUST-11451,29.0,Female,10.0,25.0,2.0,11.0,Basic,Quarterly,816.71,7.0,1.0
CUST-11452,62.0,Male,25.0,19.0,2.0,2.0,Basic,Quarterly,3896.38,2.0,0.0
CUST-11453,24.0,Male,37.0,7.0,1.0,1.0,Standard,Monthly,4751.94,11.0,0.0
CUST-11454,27.0,Female,48.0,23.0,6.0,1.0,Basic,Monthly,5157.4,1.0,0.0
CUST-11455,62.0,Female,43.0,15.0,1.0,6.0,Standard,Quarterly,4712.32,21.0,0.0
CUST-11456,34.0,Female,53.0,16.0,3.0,1.0,Premium,Annual,7196.69,29.0,0.0
CUST-11457,43.0,Male,38.0,27.0,5.0,14.0,Standard,Annual,5825.61,13.0,0.0
CUST-11458,38.0,Male,41.0,8.0,4.0,0.0,Standard,Quarterly,4807.67,12.0,0.0
CUST-11459,45.0,Female,45.0,10.0,1.0,0.0,Premium,Monthly,3386.33,13.0,0.0
CUST-11460,63.0,Male,24.0,4.0,4.0,0.0,Standard,Monthly,2891.61,7.0,1.0
CUST-11461,19.0,Female,40.0,19.0,1.0,13.0,Basic,Annual,2498.97,12.0,1.0
CUST-11462,60.0,Female,46.0,19.0,3.0,7.0,Basic,Monthly,5552.06,17.0,1.0
CUST-11463,18.0,Female,56.0,28.0,1.0,22.0,Standard,Quarterly,7646.9,27.0,0.0
CUST-11464,53.0,Male,33.0,21.0,1.0,2.0,Basic,Monthly,3296.06,8.0,0.0
CUST-11465,43.0,Male,17.0,27.0,3.0,1.0,Standard,Monthly,1259.1,3.0,0.0
CUST-11466,46.0,Female,24.0,15.0,5.0,5.0,Premium,Monthly,3071.1,7.0,1.0
CUST-11467,38.0,Female,37.0,14.0,5.0,5.0,Standard,Annual,3391.76,19.0,1.0
CUST-11468,28.0,Female,57.0,1.0,1.0,6.0,Basic,Monthly,4673.66,20.0,0.0
CUST-11469,57.0,Male,2.0,16.0,2.0,2.0,Basic,Quarterly,531.0,8.0,0.0
CUST-11470,28.0,Male,32.0,10.0,1.0,0.0,Premium,Annual,4899.4,14.0,0.0
CUST-11471,53.0,Female,57.0,19.0,1.0,0.0,Premium,Annual,7300.72,14.0,0.0
CUST-11472,66.0,Female,24.0,22.0,1.0,7.0,Standard,Monthly,2769.81,2.0,0.0
CUST-11473,56.0,Female,9.0,3.0,3.0,5.0,Basic,Quarterly,1070.36,6.0,1.0
CUST-11474,57.0,Male,4.0,5.0,1.0,12.0,Standard,Annual,430.55,16.0,0.0
CUST-11475,52.0,Female,17.0,9.0,1.0,2.0,Basic,Monthly,2351.33,26.0,0.0
CUST-11476,51.0,Female,17.0,18.0,1.0,11.0,Basic,Quarterly,2352.41,9.0,0.0
CUST-11477,64.0,Female,53.0,11.0,5.0,3.0,Basic,Monthly,7859.44,26.0,0.0
CUST-11478,41.0,Male,50.0,16.0,2.0,0.0,Standard,Monthly,7788.6,25.0,0.0
CUST-11479,39.0,Male,48.0,2.0,4.0,26.0,Basic,Monthly,4435.71,21.0,0.0
CUST-11480,22.0,Female,30.0,12.0,0.0,5.0,Basic,Quarterly,4800.4,15.0,0.0
CUST-11481,50.0,Male,40.0,22.0,3.0,6.0,Basic,Quarterly,6220.88,19.0,0.0
CUST-11482,53.0,Male,58.0,6.0,1.0,7.0,Standard,Monthly,6841.24,15.0,0.0
CUST-11483,64.0,Female,11.0,11.0,4.0,3.0,Standard,Annual,1147.15,22.0,0.0
CUST-11484,37.0,Male,21.0,27.0,0.0,9.0,Basic,Monthly,2811.93,12.0,0.0
CUST-11485,36.0,Female,21.0,8.0,0.0,14.0,Premium,Quarterly,1938.59,9.0,0.0
CUST-11486,52.0,Male,18.0,12.0,4.0,3.0,Standard,Annual,2502.13,16.0,0.0
CUST-11487,60.0,Female,55.0,29.0,3.0,7.0,Basic,Monthly,3350.99,6.0,0.0
CUST-11488,34.0,Female,29.0,27.0,4.0,9.0,Basic,Quarterly,3639.22,20.0,0.0
CUST-11489,62.0,Male,24.0,2.0,1.0,1.0,Standard,Quarterly,3941.64,28.0,0.0
CUST-11490,60.0,Male,10.0,9.0,3.0,2.0,Basic,Quarterly,1218.73,27.0,0.0
CUST-11491,51.0,Male,45.0,15.0,4.0,0.0,Basic,Monthly,6159.6,15.0,0.0
CUST-11492,26.0,Male,17.0,2.0,1.0,6.0,Standard,Monthly,1582.35,13.0,0.0
CUST-11493,43.0,Female,18.0,29.0,6.0,11.0,Standard,Quarterly,2441.58,21.0,0.0
CUST-11494,19.0,Female,42.0,1.0,2.0,6.0,Premium,Monthly,5508.95,23.0,0.0
CUST-11495,26.0,Male,48.0,10.0,2.0,1.0,Premium,Monthly,3638.24,10.0,1.0
CUST-11496,26.0,Male,20.0,2.0,1.0,5.0,Premium,Annual,2613.57,14.0,0.0
CUST-11497,57.0,Male,37.0,12.0,2.0,12.0,Basic,Monthly,5131.18,29.0,0.0
CUST-11498,34.0,Female,45.0,23.0,3.0,2.0,Basic,Annual,4108.65,3.0,0.0
CUST-11499,18.0,Male,18.0,8.0,2.0,12.0,Premium,Monthly,2383.35,12.0,1.0
CUST-11500,42.0,Female,17.0,5.0,1.0,10.0,Standard,Quarterly,2131.24,25.0,0.0
CUST-11501,60.0,Female,9.0,22.0,4.0,0.0,Standard,Annual,1139.67,1.0,0.0
CUST-11502,57.0,Female,14.0,28.0,1.0,1.0,Basic,Annual,2133.7,24.0,0.0
CUST-11503,59.0,Male,49.0,1.0,4.0,5.0,Basic,Monthly,5511.94,21.0,0.0
CUST-11504,42.0,Female,29.0,15.0,2.0,8.0,Basic,Annual,2568.8,16.0,0.0
CUST-11505,56.0,Male,31.0,6.0,2.0,14.0,Standard,Monthly,2179.24,10.0,0.0
CUST-11506,52.0,Male,4.0,12.0,1.0,7.0,Basic,Monthly,550.72,9.0,1.0
CUST-11507,20.0,Female,18.0,8.0,0.0,3.0,Standard,Quarterly,2706.51,18.0,0.0
CUST-11508,67.0,Female,59.0,13.0,5.0,1.0,Standard,Annual,7038.16,1.0,0.0
CUST-11509,54.0,Male,20.0,19.0,2.0,9.0,Basic,Annual,2807.2,10.0,0.0
CUST-11510,61.0,Male,56.0,27.0,5.0,1.0,Basic,Monthly,7696.18,7.0,0.0
CUST-11511,61.0,Male,56.0,1.0,3.0,8.0,Basic,Quarterly,5749.92,10.0,0.0
CUST-11512,47.0,Male,47.0,11.0,1.0,1.0,Basic,Annual,5048.89,12.0,0.0
CUST-11513,55.0,Male,43.0,20.0,0.0,0.0,Basic,Monthly,6589.08,11.0,0.0
CUST-11514,51.0,Male,44.0,1.0,3.0,2.0,Basic,Quarterly,6651.32,9.0,0.0
CUST-11515,29.0,Male,9.0,8.0,4.0,2.0,Standard,Monthly,889.41,5.0,1.0
CUST-11516,36.0,Female,13.0,5.0,2.0,7.0,Standard,Monthly,1716.57,27.0,1.0
